Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
39,178,79,M,1996,Summer,Rio de Janeiro,Weightlifting,Thanks,1,1
26,176,80,M,1998,Summer,Seoul,Sailing,Thanks,1,2
26,186,91,M,1972,Summer,Rio de Janeiro,Fencing,Thanks,1,2
31,177,84,M,1980,Summer,Moskva,Fencing,Thanks,1,2
29,165,67,M,2012,Summer,Los Angeles,Boxing,Thanks,1,1
24,171,63,M,1928,Summer,Beijing,Boxing,Thanks,1,2
20,181,74,M,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
21,144,49,M,2010,Summer,Barcelona,Shooting,Thanks,1,1
27,174,66,F,2004,Winter,Athina,Swimming,Thanks,1,2
30,176,76,M,2004,Summer,London,Sailing,Thanks,1,2
27,188,89,M,1996,Summer,Rio de Janeiro,Football,Gold,1,1
23,177,60,F,1988,Summer,Antwerpen,Sailing,Thanks,1,2
30,182,76,M,1936,Summer,Sochi,Sailing,Thanks,1,2
17,172,68,M,2002,Summer,Barcelona,Athletics,Thanks,1,2
27,181,81,M,1924,Summer,Barcelona,Athletics,Thanks,1,2
36,179,85,M,1996,Summer,Montreal,Diving,Thanks,1,3
31,169,64,M,1996,Summer,Barcelona,Athletics,Thanks,1,1
23,171,76,M,2012,Summer,Sydney,Boxing,Thanks,1,2
33,173,72,F,1984,Summer,Sapporo,Bobsleigh,Thanks,1,2
26,170,53,F,2000,Summer,Lake Placid,Water Polo,Thanks,1,2
37,161,51,M,2012,Summer,Sapporo,Athletics,Thanks,1,1
25,171,63,M,2012,Summer,Barcelona,Athletics,Thanks,1,1
25,177,82,M,2012,Summer,London,Polo,Thanks,1,1
24,174,78,M,1948,Summer,Munich,Fencing,Thanks,1,2
34,170,71,M,2008,Summer,Beijing,Sailing,Thanks,1,1
21,175,82,M,2016,Summer,Barcelona,Fencing,Thanks,1,1
26,192,81,M,1984,Summer,Barcelona,Athletics,Thanks,1,1
17,168,69,M,2012,Summer,Grenoble,Shooting,Thanks,1,1
33,170,67,M,1968,Summer,Rio de Janeiro,Fencing,Thanks,1,1
31,174,74,M,1988,Winter,Seoul,Sailing,Bronze,1,1
28,167,64,F,1980,Summer,Helsinki,Football,Thanks,1,2
21,161,60,M,1968,Summer,Munich,Hockey,Thanks,1,1
18,167,53,M,1968,Summer,Beijing,Athletics,Thanks,1,1
25,180,78,M,2016,Summer,Barcelona,Basketball,Thanks,1,2
26,163,61,M,1968,Summer,Barcelona,Boxing,Thanks,1,1
25,173,61,F,2004,Summer,Beijing,Speed Skating,Thanks,1,1
32,163,46,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
22,180,78,M,1972,Winter,Beijing,Cycling,Thanks,1,1
30,173,65,M,1968,Summer,Barcelona,Athletics,Thanks,1,1
12,170,63,M,2012,Summer,Albertville,Athletics,Thanks,1,1
29,170,54,M,1968,Summer,Sydney,Athletics,Thanks,1,2
29,172,67,M,1996,Summer,Sochi,Football,Thanks,1,1
25,180,77,M,2000,Summer,Munich,Gymnastics,Thanks,1,3
32,190,92,M,2012,Summer,Rio de Janeiro,Football,Thanks,1,1
11,186,95,M,2012,Summer,London,Athletics,Thanks,1,1
25,181,71,M,1972,Summer,Beijing,Gymnastics,Thanks,1,3
34,162,79,M,2008,Summer,Albertville,Tennis,Thanks,1,1
22,182,64,F,1996,Summer,Atlanta,Polo,Thanks,1,1
26,191,105,M,2012,Summer,St. Louis,Fencing,Thanks,1,1
29,177,71,F,2016,Summer,Sydney,Archery,Thanks,1,1
24,179,86,F,2016,Summer,Nagano,Weightlifting,Thanks,1,1
21,178,76,M,2012,Summer,Sankt Moritz,Biathlon,Thanks,1,1
29,174,77,M,1968,Summer,Sydney,Shooting,Thanks,1,1
26,167,68,M,1992,Summer,Barcelona,Badminton,Thanks,1,2
32,189,91,F,2000,Summer,London,Wrestling,Thanks,1,2
31,169,60,F,1996,Summer,Beijing,Gymnastics,Thanks,1,4
34,180,92,M,1968,Summer,Grenoble,Weightlifting,Thanks,1,1
20,162,64,M,1988,Summer,Los Angeles,Boxing,Thanks,1,1
29,165,69,M,1968,Summer,Grenoble,Athletics,Thanks,1,1
33,171,71,F,1988,Summer,Helsinki,Archery,Thanks,1,1
23,191,96,F,1988,Summer,Seoul,Triathlon,Thanks,1,1
29,179,77,F,2016,Summer,Rio de Janeiro,Gymnastics,Thanks,1,1
30,167,66,F,1980,Summer,Beijing,Athletics,Thanks,1,1
18,162,59,F,1948,Summer,Sydney,Ice Hockey,Thanks,1,1
28,183,78,M,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
28,197,102,M,2012,Summer,Seoul,Weightlifting,Thanks,1,1
27,179,78,M,1996,Summer,Paris,Athletics,Thanks,1,1
22,170,66,F,2012,Summer,Roma,Rowing,Thanks,1,1
26,192,92,F,2016,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
34,184,83,F,1996,Summer,Helsinki,Athletics,Thanks,1,3
25,174,73,F,2004,Summer,Sydney,Archery,Thanks,1,2
31,172,71,M,1928,Summer,Albertville,Athletics,Thanks,1,1
19,172,72,M,1936,Summer,Los Angeles,Athletics,Thanks,1,2
35,176,76,M,1996,Winter,Barcelona,Cycling,Thanks,1,1
25,161,40,M,2014,Summer,Barcelona,Athletics,Thanks,1,1
23,169,45,M,1996,Summer,Sapporo,Athletics,Thanks,1,1
24,167,51,M,1968,Summer,Sapporo,Speed Skating,Thanks,1,1
28,172,63,F,1948,Summer,Helsinki,Sailing,Thanks,1,1
18,182,79,M,2004,Summer,Athina,Rowing,Thanks,1,1
26,168,73,M,1988,Summer,Seoul,Cross Country Skiing,Thanks,1,2
21,179,71,F,1968,Summer,Moskva,Athletics,Thanks,1,1
14,181,80,M,1968,Summer,Moskva,Basketball,Thanks,1,1
25,176,79,M,1996,Summer,Rio de Janeiro,Sailing,Bronze,1,5
13,166,56,F,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
26,175,61,F,2012,Summer,Beijing,Athletics,Thanks,1,2
24,171,62,M,1956,Summer,Albertville,Football,Thanks,1,1
26,165,47,F,1980,Summer,Los Angeles,Canoeing,Thanks,1,1
26,175,71,F,1992,Summer,Helsinki,Athletics,Thanks,1,1
23,170,67,M,1928,Summer,Los Angeles,Athletics,Thanks,1,1
28,178,64,M,1968,Summer,Helsinki,Athletics,Thanks,1,2
38,179,64,F,1996,Summer,Helsinki,Equestrianism,Silver,1,3
27,189,87,F,1996,Summer,Atlanta,Football,Thanks,1,1
25,172,82,F,2008,Summer,Sydney,Cycling,Thanks,1,2
25,159,58,M,2010,Summer,Rio de Janeiro,Athletics,Thanks,1,3
25,185,83,M,1928,Summer,Los Angeles,Rowing,Thanks,1,1
29,192,93,F,1996,Summer,Rio de Janeiro,Diving,Thanks,1,3
28,163,53,M,1968,Summer,Mexico City,Swimming,Thanks,1,3
24,171,70,M,1968,Summer,Montreal,Biathlon,Thanks,1,2
19,180,90,M,1988,Summer,Sydney,Boxing,Thanks,1,1
20,172,85,M,2012,Summer,Sydney,Hockey,Thanks,1,2
23,164,52,F,1996,Summer,Roma,Athletics,Thanks,1,2
15,159,51,M,2012,Summer,Munich,Athletics,Thanks,1,1
18,159,44,M,2008,Summer,Helsinki,Athletics,Thanks,1,1
24,173,78,M,1972,Summer,Sydney,Cycling,Thanks,1,2
25,165,70,F,2012,Summer,Sydney,Boxing,Thanks,1,1
17,186,87,M,1968,Summer,Innsbruck,Water Polo,Thanks,1,1
19,178,58,F,2012,Summer,London,Athletics,Thanks,1,1
26,164,70,M,2012,Summer,Helsinki,Boxing,Thanks,1,1
18,177,71,M,1968,Summer,Barcelona,Rowing,Thanks,1,1
20,172,72,F,2004,Summer,Beijing,Archery,Thanks,1,1
17,170,63,F,2012,Summer,Grenoble,Boxing,Thanks,1,1
25,165,73,F,1928,Summer,Munich,Hockey,Thanks,1,1
19,155,53,M,1988,Summer,Barcelona,Boxing,Thanks,1,1
24,165,65,M,1988,Summer,Seoul,Football,Thanks,1,1
18,168,66,M,1968,Summer,Los Angeles,Shooting,Thanks,1,1
20,170,59,M,1988,Summer,Barcelona,Sailing,Thanks,1,1
26,176,63,F,1996,Summer,Sapporo,Sailing,Thanks,1,1
24,163,59,M,2014,Summer,Cortina d'Ampezzo,Boxing,Thanks,1,2
15,170,83,M,2012,Summer,Barcelona,Hockey,Thanks,1,1
15,159,46,F,2012,Summer,Sankt Moritz,Boxing,Thanks,1,1
38,177,83,M,1952,Summer,Berlin,Football,Thanks,1,1
34,175,80,M,1992,Summer,Barcelona,Cycling,Thanks,1,1
31,188,92,M,1996,Summer,Sydney,Athletics,Thanks,1,1
32,180,81,M,1924,Summer,Barcelona,Athletics,Thanks,1,1
24,161,58,M,1992,Summer,Barcelona,Boxing,Thanks,1,2
22,176,67,M,2002,Summer,Moskva,Football,Thanks,1,1
33,154,56,F,1968,Summer,Sydney,Softball,Thanks,1,1
29,177,71,M,2000,Summer,Sydney,Sailing,Thanks,1,1
17,173,81,M,1972,Summer,Beijing,Beach Volleyball,Thanks,1,1
24,166,52,F,1968,Summer,Los Angeles,Athletics,Thanks,1,1
31,170,58,M,1996,Summer,Lake Placid,Athletics,Thanks,1,1
30,175,68,M,2012,Summer,Moskva,Fencing,Thanks,1,1
24,185,84,M,1996,Summer,Seoul,Athletics,Thanks,1,1
31,181,78,M,2000,Summer,Sydney,Gymnastics,Thanks,1,1
25,182,85,M,1956,Summer,Barcelona,Athletics,Thanks,1,2
18,184,87,F,1928,Summer,Amsterdam,Gymnastics,Thanks,1,1
16,168,61,M,2012,Summer,Munich,Football,Thanks,1,1
34,168,73,M,1928,Summer,Helsinki,Weightlifting,Thanks,1,3
18,179,74,M,2004,Summer,London,Rowing,Thanks,1,1
29,192,95,M,1988,Winter,Seoul,Ice Hockey,Thanks,1,1
30,155,40,F,1992,Summer,Albertville,Athletics,Thanks,1,1
24,172,76,M,2004,Summer,Sydney,Biathlon,Thanks,1,1
33,187,76,F,1996,Summer,Atlanta,Tug-Of-War,Bronze,1,1
27,166,64,M,1972,Summer,Moskva,Athletics,Thanks,1,1
30,169,67,M,1996,Summer,Seoul,Speed Skating,Thanks,1,1
36,181,84,M,1984,Summer,Los Angeles,Athletics,Thanks,1,5
29,180,83,M,1968,Winter,Mexico City,Rhythmic Gymnastics,Thanks,1,2
26,180,79,F,2016,Summer,Rio de Janeiro,Badminton,Thanks,1,1
25,186,82,M,1968,Summer,Roma,Athletics,Thanks,1,1
35,175,69,F,2014,Winter,Beijing,Athletics,Thanks,1,2
19,174,74,F,2012,Summer,Rio de Janeiro,Athletics,Thanks,1,1
31,181,78,F,2014,Summer,Seoul,Boxing,Thanks,1,1
39,195,100,M,1968,Summer,Seoul,Basketball,Thanks,1,1
23,179,87,M,1928,Summer,Los Angeles,Hockey,Thanks,1,1
36,197,100,M,1996,Summer,Atlanta,Weightlifting,Thanks,1,1
29,171,57,F,1996,Summer,Rio de Janeiro,Sailing,Thanks,1,2
27,166,60,F,1996,Winter,Berlin,Football,Thanks,1,1
27,169,66,M,1968,Summer,Stockholm,Basketball,Thanks,1,1
27,177,77,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
30,187,96,M,1998,Summer,Mexico City,Fencing,Thanks,1,1
26,171,65,F,2016,Summer,Rio de Janeiro,Boxing,Thanks,1,1
36,177,79,M,1996,Summer,Atlanta,Golf,Thanks,1,1
19,169,81,M,1968,Summer,Barcelona,Boxing,Thanks,1,1
30,170,75,M,1968,Summer,Montreal,Shooting,Thanks,1,3
29,164,64,F,1988,Summer,Barcelona,Rowing,Thanks,1,1
22,163,52,M,2014,Summer,Moskva,Athletics,Thanks,1,1
33,183,78,M,1996,Summer,Atlanta,Gymnastics,Thanks,1,3
21,167,63,F,2012,Summer,Beijing,Athletics,Thanks,1,1
26,169,58,M,2008,Summer,Barcelona,Athletics,Thanks,1,1
25,174,78,F,1928,Summer,Munich,Football,Thanks,1,1
32,169,71,F,2012,Summer,Helsinki,Weightlifting,Thanks,1,1
23,162,67,F,1996,Summer,Seoul,Gymnastics,Thanks,1,1
19,151,46,M,1976,Summer,Munich,Athletics,Thanks,1,1
29,173,57,M,1996,Summer,Antwerpen,Athletics,Thanks,1,1
31,171,75,M,2000,Summer,Barcelona,Athletics,Thanks,1,1
26,169,62,M,2012,Summer,London,Athletics,Thanks,1,1
23,168,64,F,2012,Summer,Los Angeles,Athletics,Thanks,1,1
32,188,87,F,1996,Summer,Lillehammer,Ice Hockey,Thanks,1,1
20,174,67,M,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
37,184,83,F,2016,Summer,St. Louis,Sailing,Thanks,1,1
24,172,69,M,2002,Summer,Barcelona,Wrestling,Thanks,1,1
20,167,57,M,1996,Summer,Athina,Hockey,Thanks,1,1
16,172,73,M,1984,Summer,Los Angeles,Swimming,Thanks,1,2
31,182,83,M,1996,Summer,Moskva,Fencing,Thanks,1,1
22,179,81,M,1984,Summer,Los Angeles,Tennis,Thanks,1,2
23,167,54,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
24,175,73,M,2002,Summer,Athina,Athletics,Thanks,1,1
25,182,77,M,2012,Summer,London,Athletics,Thanks,1,1
28,183,81,M,2012,Summer,Grenoble,Athletics,Thanks,1,1
36,180,81,F,1996,Summer,London,Equestrianism,Silver,1,1
35,174,76,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
25,159,64,M,1984,Summer,Sydney,Shooting,Thanks,1,1
29,164,64,F,2000,Summer,Sydney,Boxing,Thanks,1,1
23,171,81,M,2004,Summer,Beijing,Rhythmic Gymnastics,Thanks,1,2
26,161,56,M,2004,Summer,Sydney,Boxing,Thanks,1,2
26,180,74,M,1996,Summer,Rio de Janeiro,Sailing,Thanks,1,1
23,174,61,M,1996,Summer,Montreal,Athletics,Thanks,1,3
29,165,63,M,2002,Summer,Barcelona,Hockey,Thanks,1,2
29,162,70,F,2000,Summer,Munich,Hockey,Thanks,1,1
23,170,68,M,2004,Summer,Munich,Athletics,Thanks,1,2
23,170,72,M,1968,Summer,Albertville,Fencing,Thanks,1,1
32,181,69,M,1996,Summer,Sydney,Athletics,Thanks,1,2
22,169,68,M,1968,Summer,Moskva,Boxing,Thanks,1,1
29,173,82,M,2000,Summer,Sydney,Shooting,Thanks,1,2
25,179,69,M,2012,Summer,Beijing,Athletics,Thanks,1,1
16,183,67,F,2012,Summer,Los Angeles,Alpine Skiing,Thanks,1,1
31,184,84,F,1988,Summer,London,Weightlifting,Thanks,1,2
34,163,57,F,1996,Summer,Helsinki,Athletics,Thanks,1,1
29,171,76,M,1968,Summer,Mexico City,Ice Hockey,Thanks,1,1
36,168,65,M,1996,Summer,Atlanta,Water Polo,Thanks,1,1
23,181,92,M,2012,Summer,Rio de Janeiro,Fencing,Thanks,1,2
24,178,81,M,1996,Summer,Rio de Janeiro,Diving,Thanks,1,1
30,179,74,M,2004,Summer,Athina,Ski Jumping,Thanks,1,2
33,167,73,M,1988,Summer,Nagano,Sailing,Thanks,1,1
28,181,76,M,2016,Winter,Barcelona,Sailing,Thanks,1,2
27,173,79,M,1968,Summer,Barcelona,Hockey,Thanks,1,1
25,185,85,M,1964,Summer,Beijing,Sailing,Thanks,1,5
20,175,87,M,1968,Summer,Barcelona,Basketball,Thanks,1,1
22,187,81,M,1984,Winter,Roma,Ice Hockey,Thanks,1,2
34,185,97,F,2012,Winter,London,Cycling,Thanks,1,5
19,173,80,M,2012,Summer,Moskva,Football,Thanks,1,1
28,170,77,M,1984,Summer,Montreal,Shooting,Thanks,1,1
28,158,60,M,1980,Summer,St. Louis,Badminton,Thanks,1,1
25,177,73,F,1996,Summer,Beijing,Gymnastics,Thanks,1,1
31,167,63,M,2004,Summer,Sydney,Gymnastics,Thanks,1,1
29,177,72,F,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
28,183,81,M,2002,Summer,Rio de Janeiro,Athletics,Thanks,1,2
22,175,68,M,2004,Summer,Seoul,Boxing,Thanks,1,1
30,168,82,M,1988,Summer,Munich,Equestrianism,Thanks,1,2
18,164,53,F,2002,Summer,Beijing,Athletics,Thanks,1,2
23,163,72,M,2004,Summer,Athina,Archery,Thanks,1,1
19,174,71,M,1988,Summer,Los Angeles,Hockey,Thanks,1,1
23,173,83,F,1992,Winter,Athina,Cycling,Thanks,1,2
32,182,89,M,1984,Summer,Moskva,Athletics,Thanks,1,2
27,176,67,M,1996,Summer,Atlanta,Rowing,Thanks,1,1
23,173,63,F,1996,Summer,Albertville,Equestrianism,Thanks,1,2
19,174,71,F,1948,Summer,Barcelona,Athletics,Thanks,1,1
20,166,59,F,1972,Summer,Munich,Sailing,Thanks,1,2
27,173,62,M,1984,Summer,Moskva,Athletics,Thanks,1,1
25,169,64,F,1992,Summer,Squaw Valley,Cross Country Skiing,Thanks,1,2
26,187,96,M,2012,Summer,London,Boxing,Thanks,1,1
31,165,64,M,1968,Summer,Los Angeles,Football,Thanks,1,1
25,167,54,M,1996,Summer,Roma,Athletics,Thanks,1,1
25,168,75,F,2000,Summer,Sydney,Tennis,Thanks,1,1
39,170,69,M,1912,Summer,Barcelona,Athletics,Thanks,1,1
29,171,60,M,1984,Summer,Barcelona,Athletics,Thanks,1,1
17,183,81,F,1900,Summer,Seoul,Sailing,Thanks,1,1
32,178,71,M,1984,Summer,Sydney,Athletics,Thanks,1,2
27,181,78,F,1996,Summer,London,Sailing,Thanks,1,1
30,183,86,M,1948,Summer,Moskva,Fencing,Thanks,1,1
28,174,63,M,1996,Winter,Montreal,Rhythmic Gymnastics,Thanks,1,2
27,171,66,F,2012,Summer,Moskva,Athletics,Thanks,1,1
29,175,67,F,1992,Summer,Oslo,Hockey,Thanks,1,3
25,186,85,F,2016,Summer,Rio de Janeiro,Diving,Thanks,1,2
33,180,83,M,1984,Summer,Antwerpen,Football,Thanks,1,1
22,170,70,M,1988,Summer,Barcelona,Athletics,Thanks,1,1
34,169,63,F,1996,Summer,Squaw Valley,Athletics,Thanks,1,3
38,175,65,F,1992,Summer,Beijing,Athletics,Thanks,1,1
32,195,96,M,1968,Summer,London,Fencing,Thanks,1,2
27,189,87,M,1988,Summer,Stockholm,Basketball,Thanks,1,2
16,189,89,M,1972,Summer,Los Angeles,Football,Thanks,1,1
24,162,70,M,1968,Summer,Athina,Boxing,Thanks,1,1
27,169,72,M,2014,Summer,Los Angeles,Canoeing,Thanks,1,1
28,178,73,M,1972,Summer,Munich,Archery,Thanks,1,1
32,181,82,F,1996,Summer,Atlanta,Cycling,Thanks,1,1
22,171,53,F,2016,Summer,Sydney,Modern Pentathlon,Thanks,1,1
22,178,66,F,2016,Summer,Barcelona,Athletics,Thanks,1,2
19,146,39,F,2008,Summer,Lake Placid,Beach Volleyball,Thanks,1,2
23,173,71,M,1998,Summer,Atlanta,Athletics,Thanks,1,1
17,178,62,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
19,176,55,F,1976,Summer,Tokyo,Athletics,Thanks,1,1
30,197,97,M,1984,Summer,Amsterdam,Art Competitions,Thanks,1,1
24,176,77,F,1996,Summer,Atlanta,Fencing,Thanks,1,1
25,181,74,F,1972,Summer,Antwerpen,Athletics,Thanks,1,1
26,192,84,M,1984,Summer,Athina,Athletics,Thanks,1,1
33,183,87,M,2000,Summer,Los Angeles,Athletics,Thanks,1,2
26,173,77,M,1972,Summer,Paris,Water Polo,Thanks,1,2
37,184,93,M,1988,Summer,Mexico City,Baseball,Thanks,1,1
26,166,60,M,1984,Summer,Mexico City,Alpine Skiing,Thanks,1,2
18,160,51,F,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
23,181,81,M,2008,Summer,Atlanta,Athletics,Thanks,1,1
26,174,57,F,1976,Summer,Rio de Janeiro,Athletics,Thanks,1,1
33,179,84,M,2008,Summer,Beijing,Shooting,Thanks,1,1
33,191,93,M,1988,Summer,Rio de Janeiro,Athletics,Thanks,1,1
22,171,73,F,2000,Summer,Sydney,Fencing,Thanks,1,1
23,172,79,M,2008,Summer,London,Shooting,Thanks,1,1
28,173,61,M,1984,Summer,Rio de Janeiro,Football,Thanks,1,1
32,175,72,F,2012,Winter,Salt Lake City,Ice Hockey,Thanks,1,1
29,166,71,F,1980,Summer,Barcelona,Beach Volleyball,Thanks,1,1
36,175,80,M,1988,Summer,Athina,Athletics,Thanks,1,1
30,160,66,F,1948,Summer,Seoul,Beach Volleyball,Thanks,1,1
20,175,60,F,1936,Summer,Lake Placid,Athletics,Thanks,1,1
27,164,55,F,1948,Summer,London,Water Polo,Thanks,1,1
24,182,91,M,2008,Summer,Athina,Athletics,Thanks,1,1
17,151,46,F,1948,Summer,Seoul,Weightlifting,Thanks,1,1
33,180,96,M,1988,Summer,Athina,Fencing,Thanks,1,1
26,191,87,M,1984,Summer,Munich,Water Polo,Thanks,1,1
25,177,72,F,1996,Summer,Atlanta,Alpine Skiing,Thanks,1,2
29,168,56,M,1980,Summer,Lake Placid,Athletics,Thanks,1,1
27,183,78,M,1976,Summer,Montreal,Fencing,Thanks,1,2
22,185,76,F,2012,Summer,London,Fencing,Thanks,1,1
23,159,51,M,2014,Summer,Moskva,Wrestling,Silver,1,1
25,170,69,M,1992,Summer,Amsterdam,Athletics,Thanks,1,1
26,171,65,M,2000,Summer,Athina,Athletics,Thanks,1,1
22,173,71,F,1976,Summer,Rio de Janeiro,Athletics,Thanks,1,1
26,178,81,M,1908,Summer,London,Fencing,Thanks,1,1
26,176,83,M,1908,Summer,Mexico City,Handball,Thanks,1,2
41,193,93,M,1988,Summer,London,Athletics,Thanks,1,1
27,188,92,M,1960,Summer,Roma,Figure Skating,Thanks,1,1
34,178,88,M,1980,Summer,Rio de Janeiro,Athletics,Thanks,1,1
18,171,57,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
20,168,44,F,1984,Summer,Lillehammer,Athletics,Thanks,1,1
24,176,73,M,1988,Summer,Athina,Athletics,Thanks,1,1
33,172,67,M,1984,Winter,Los Angeles,Ski Jumping,Thanks,1,2
27,170,69,M,1984,Summer,Oslo,Athletics,Thanks,1,1
27,180,88,M,2008,Summer,London,Judo,Thanks,1,1
29,178,79,F,1976,Winter,Torino,Modern Pentathlon,Thanks,1,2
25,156,40,F,1980,Summer,Rio de Janeiro,Sailing,Thanks,1,1
22,165,51,F,1976,Winter,Montreal,Gymnastics,Thanks,1,2
32,183,74,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
19,178,75,M,1996,Summer,Atlanta,Golf,Thanks,1,1
23,166,53,F,2004,Summer,Seoul,Beach Volleyball,Thanks,1,1
24,175,74,M,2000,Summer,Athina,Athletics,Thanks,1,1
31,181,83,M,2008,Summer,Athina,Athletics,Thanks,1,1
26,190,84,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
21,179,69,F,2016,Summer,Rio de Janeiro,Ice Hockey,Thanks,1,1
24,181,83,M,2000,Summer,London,Fencing,Thanks,1,1
33,182,84,M,1988,Summer,Athina,Football,Thanks,1,1
26,184,87,M,2012,Summer,London,Fencing,Thanks,1,1
20,156,59,M,1972,Summer,Munich,Wrestling,Thanks,1,2
27,186,82,M,1948,Summer,Rio de Janeiro,Fencing,Thanks,1,1
20,182,77,F,1976,Summer,Montreal,Fencing,Silver,1,2
29,177,77,M,1984,Summer,Atlanta,Hockey,Thanks,1,1
12,168,67,M,1972,Summer,Mexico City,Fencing,Thanks,1,2
27,176,62,M,1984,Summer,Sydney,Gymnastics,Thanks,1,1
28,160,53,F,1980,Summer,St. Louis,Canoeing,Thanks,1,3
21,158,57,F,2000,Summer,Salt Lake City,Beach Volleyball,Thanks,1,1
28,172,80,M,1964,Summer,Athina,Sailing,Thanks,1,1
23,167,70,M,2008,Summer,Atlanta,Football,Thanks,1,2
21,181,75,F,1972,Summer,Los Angeles,Athletics,Thanks,1,2
26,170,80,F,2008,Summer,Athina,Athletics,Thanks,1,1
33,185,79,F,1996,Summer,Rio de Janeiro,Triathlon,Thanks,1,1
21,174,78,M,1976,Summer,Athina,Athletics,Thanks,1,1
34,183,77,M,1976,Summer,Sydney,Athletics,Thanks,1,1
36,187,96,M,1956,Summer,Rio de Janeiro,Taekwondo,Thanks,1,1
29,175,69,M,1988,Summer,Seoul,Football,Thanks,1,1
35,181,93,M,2008,Summer,Beijing,Water Polo,Thanks,1,1
29,159,52,M,1996,Winter,Rio de Janeiro,Weightlifting,Thanks,1,1
29,171,68,M,1976,Summer,Montreal,Fencing,Thanks,1,2
30,165,53,M,1994,Summer,Athina,Ice Hockey,Thanks,1,1
20,169,60,M,1992,Summer,Lake Placid,Athletics,Thanks,1,1
28,172,70,F,2000,Summer,Athina,Gymnastics,Thanks,1,1
22,169,65,M,1968,Summer,Paris,Boxing,Thanks,1,1
31,178,67,M,1996,Summer,Atlanta,Canoeing,Thanks,1,1
22,185,65,M,1972,Summer,Los Angeles,Football,Thanks,1,1
21,167,60,F,1948,Summer,Seoul,Weightlifting,Thanks,1,1
23,179,78,M,1976,Summer,Rio de Janeiro,Water Polo,Thanks,1,2
22,185,88,M,1984,Summer,Los Angeles,Fencing,Thanks,1,1
28,174,82,M,2000,Summer,Munich,Equestrianism,Thanks,1,2
14,165,59,M,1964,Summer,Rio de Janeiro,Football,Thanks,1,1
32,172,75,M,1994,Summer,Helsinki,Water Polo,Thanks,1,1
28,174,68,F,1948,Summer,Tokyo,Equestrianism,Silver,1,2
22,187,103,M,1984,Summer,Athina,Fencing,Thanks,1,1
25,165,55,F,1968,Summer,Mexico City,Athletics,Thanks,1,1
23,159,58,M,1968,Summer,Athina,Football,Thanks,1,1
16,158,55,F,1948,Summer,Athina,Beach Volleyball,Thanks,1,1
18,158,61,M,2000,Summer,Montreal,Figure Skating,Thanks,1,2
30,174,89,M,1976,Summer,Mexico City,Handball,Thanks,1,1
27,167,77,F,1972,Summer,London,Fencing,Thanks,1,2
26,173,71,M,2000,Summer,Oslo,Athletics,Thanks,1,1
24,170,64,F,1972,Summer,Atlanta,Cycling,Thanks,1,2
21,181,83,M,1988,Summer,Seoul,Athletics,Thanks,1,1
35,178,86,F,2008,Summer,Beijing,Softball,Thanks,1,2
27,183,79,F,2008,Summer,Oslo,Athletics,Thanks,1,1
26,164,60,M,1984,Summer,Atlanta,Ski Jumping,Thanks,1,2
34,167,69,F,2000,Summer,Paris,Athletics,Thanks,1,3
27,176,73,M,1988,Summer,London,Athletics,Thanks,1,1
32,187,84,F,1972,Summer,Tokyo,Water Polo,Thanks,1,2
22,175,66,M,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
15,176,73,F,2012,Summer,London,Rhythmic Gymnastics,Thanks,1,1
30,179,75,F,1996,Summer,Atlanta,Football,Thanks,1,1
14,163,42,M,1968,Summer,Oslo,Athletics,Thanks,1,1
30,188,97,M,1948,Summer,Cortina d'Ampezzo,Athletics,Thanks,1,1
22,181,72,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
28,175,72,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
19,176,68,M,1948,Summer,Los Angeles,Athletics,Thanks,1,1
33,177,80,M,1992,Summer,Athina,Athletics,Thanks,1,1
32,187,100,F,1976,Summer,London,Athletics,Thanks,1,1
14,180,69,M,1976,Summer,Los Angeles,Athletics,Thanks,1,2
19,180,71,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
37,176,65,M,1984,Summer,Stockholm,Athletics,Thanks,1,1
32,149,52,M,1994,Summer,Mexico City,Beach Volleyball,Thanks,1,1
28,167,62,M,1994,Summer,Calgary,Ski Jumping,Thanks,1,1
28,178,83,M,1980,Summer,Munich,Athletics,Thanks,1,2
17,174,62,F,2004,Summer,Athina,Football,Thanks,1,1
24,164,64,M,1992,Summer,Atlanta,Hockey,Thanks,1,2
28,200,108,M,1976,Summer,Sydney,Water Polo,Thanks,1,1
