age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
64, Self-emp-not-inc, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
52, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
48, Private, HS-grad,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male, >50K
20, Local-gov, Some-college,10, Never-married, Craft-repair, Husband, White, Male, <=50K
36, Private, Prof-school,11, Divorced, Exec-managerial, Unmarried, White, Male, <=50K
65, Self-emp-not-inc, 10th,9, Divorced, Priv-house-serv, Unmarried, White, Female, <=50K
50, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Female, >50K
52, Private, Masters,12, Divorced, Other-service, Not-in-family, White, Female, <=50K
43, Self-emp-not-inc, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
50, Private, Prof-school,4, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, >50K
57, Private, Bachelors,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
40, Local-gov, Prof-school,13, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
17, Private, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male, <=50K
53, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
57, Local-gov, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
34, Private, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
46, State-gov, Some-college,10, Married-civ-spouse, ?, Husband, White, Male, >50K
30, Private, Prof-school,12, Never-married, Priv-house-serv, Unmarried, White, Female, <=50K
26, Private, 10th,6, Never-married, Priv-house-serv, Not-in-family, White, Female, <=50K
52, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
28, Local-gov, Assoc-acdm,12, Never-married, Priv-house-serv, Unmarried, White, Female, <=50K
48, Private, Bachelors,13, Divorced, Exec-managerial, Wife, White, Female, >50K
59, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, >50K
42, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
-2, Local-gov, HS-grad,9, Never-married, Other-service, Own-child, White, Female, <=50K
48, Private, 1st-4th,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
24, Private, Some-college,6, Never-married, Craft-repair, Unmarried, White, Female, <=50K
41, Private, 10th,6, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
62, Private, 11th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
52, Self-emp-not-inc, Some-college,10, Never-married, Prof-specialty, Husband, White, Female, >50K
33, Private, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
59, Self-emp-not-inc, Masters,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
28, Private, Prof-school,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
52, Self-emp-not-inc, 10th,6, Never-married, Craft-repair, Unmarried, White, Female, <=50K
45, Private, HS-grad,13, Never-married, Craft-repair, Husband, Black, Female, >50K
13, Private, 10th,6, Never-married, Other-service, Not-in-family, White, Female, <=50K
29, State-gov, Some-college,11, Never-married, Priv-house-serv, Not-in-family, White, Female, <=50K
51, Private, Masters,10, Separated, Other-service, Husband, White, Male, <=50K
31, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
0, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
24, Private, Some-college,12, Never-married, Other-service, Own-child, Black, Female, <=50K
20, Self-emp-inc, Some-college,10, Never-married, Craft-repair, Husband, White, Male, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male, >50K
54, State-gov, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female, <=50K
33, Private, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male, <=50K
54, Private, 11th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
50, Self-emp-not-inc, Masters,9, Married-civ-spouse, ?, Husband, White, Male, >50K
36, Private, Some-college,6, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
24, Local-gov, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
41, Private, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female, <=50K
21, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, >50K
60, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
52, Self-emp-not-inc, Some-college,10, Never-married, Other-service, Husband, White, Male, <=50K
48, Private, HS-grad,13, Never-married, Exec-managerial, Husband, White, Female, <=50K
3, Private, Prof-school,6, Divorced, ?, Unmarried, White, Male, <=50K
13, Private, Prof-school,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
19, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
0, Private, Assoc-acdm,12, Never-married, Craft-repair, Own-child, White, Male, <=50K
28, Private, Bachelors,13, Never-married, Craft-repair, Husband, White, Male, <=50K
16, Private, Some-college,9, Never-married, Handlers-cleaners, Unmarried, White, Female, <=50K
44, Private, HS-grad,10, Never-married, Adm-clerical, Unmarried, White, Male, >50K
37, Local-gov, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Female, <=50K
41, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
21, Local-gov, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female, >50K
37, Local-gov, Assoc-acdm,12, Never-married, ?, Wife, White, Female, <=50K
21, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male, >50K
25, Private, Some-college,10, Never-married, Craft-repair, Husband, White, Male, <=50K
24, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, <=50K
24, Private, Some-college,10, Never-married, Other-service, Husband, White, Male, >50K
45, Local-gov, Prof-school,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
47, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
47, Private, HS-grad,9, Never-married, Other-service, Husband, White, Female, >50K
36, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
40, Private, 11th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
46, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
22, Private, 10th,6, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
34, Private, Prof-school,4, Married-civ-spouse, Sales, Husband, White, Male, <=50K
57, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
32, Local-gov, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male, <=50K
57, Self-emp-not-inc, HS-grad,6, Married-civ-spouse, Sales, Not-in-family, White, Male, >50K
43, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
35, Local-gov, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
49, Private, 1st-4th,4, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
36, Private, 10th,9, Never-married, Craft-repair, Unmarried, White, Female, <=50K
33, Private, 10th,9, Never-married, Other-service, Other-relative, Black, Female, <=50K
35, Local-gov, Assoc-acdm,12, Divorced, Other-service, Not-in-family, White, Female, <=50K
23, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
23, Private, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
37, Private, 10th,6, Never-married, Prof-specialty, Husband, White, Male, >50K
49, Local-gov, Prof-school,11, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
30, Local-gov, 10th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
26, Private, 11th,11, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
26, Private, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male, >50K
63, Private, Prof-school,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
43, Private, HS-grad,9, Never-married, Other-service, Husband, White, Female, <=50K
8, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
55, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
25, Private, 10th,9, Never-married, Craft-repair, Unmarried, White, Female, <=50K
48, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
35, Private, 11th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
47, Private, Prof-school,10, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
35, Private, HS-grad,9, Never-married, Sales, Husband, White, Male, >50K
27, Private, Prof-school,12, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
38, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female, >50K
25, ?, Prof-school,11, Divorced, ?, Husband, White, Female, <=50K
33, Private, Some-college,10, Married-civ-spouse, ?, Husband, White, Male, <=50K
31, Local-gov, Bachelors,13, Divorced, ?, Unmarried, White, Female, <=50K
31, Private, Bachelors,12, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
31, Local-gov, Prof-school,4, Married-civ-spouse, Prof-specialty, Husband, White, Female, <=50K
23, Private, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female, <=50K
20, Private, 10th,12, Never-married, Other-service, Not-in-family, White, Female, <=50K
16, Local-gov, Bachelors,12, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
39, Private, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female, >50K
32, Private, Some-college,10, Separated, Priv-house-serv, Unmarried, White, Female, <=50K
55, Private, HS-grad,9, Divorced, Craft-repair, Husband, Black, Female, <=50K
58, Local-gov, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Female, >50K
-6, Private, Some-college,12, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, <=50K
11, Private, Some-college,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
34, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, >50K
31, Self-emp-inc, HS-grad,6, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
50, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
71, State-gov, Some-college,10, Divorced, Adm-clerical, Husband, White, Female, >50K
29, State-gov, HS-grad,6, Never-married, ?, Not-in-family, White, Female, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, >50K
31, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
15, Private, Bachelors,13, Never-married, Sales, Husband, White, Male, <=50K
65, Local-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
27, Private, 10th,6, Never-married, Craft-repair, Own-child, White, Female, <=50K
40, Private, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male, <=50K
41, Private, Prof-school,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
59, Private, Doctorate,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
40, Private, Prof-school,4, Never-married, Adm-clerical, Husband, White, Male, <=50K
19, Private, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Female, <=50K
67, Private, Prof-school,4, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
61, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Female, >50K
23, Local-gov, Some-college,11, Never-married, Priv-house-serv, Unmarried, White, Female, <=50K
47, State-gov, 11th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
20, Private, Bachelors,6, Never-married, Other-service, Not-in-family, White, Female, <=50K
49, State-gov, Prof-school,16, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
37, Private, Some-college,10, Never-married, Priv-house-serv, Husband, Black, Male, <=50K
51, Private, 10th,13, Never-married, Other-service, Husband, Black, Male, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, <=50K
50, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
28, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male, <=50K
42, Private, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male, >50K
37, State-gov, Masters,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
19, Local-gov, Assoc-acdm,6, Never-married, Craft-repair, Own-child, White, Female, <=50K
43, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Female, >50K
25, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
48, Self-emp-not-inc, HS-grad,9, Divorced, ?, Unmarried, White, Female, <=50K
43, Local-gov, Bachelors,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
37, Private, Prof-school,4, Married-civ-spouse, Priv-house-serv, Husband, White, Female, <=50K
43, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Female, <=50K
14, Private, Assoc-acdm,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
34, Local-gov, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
39, Private, Prof-school,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
61, Self-emp-not-inc, Masters,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, >50K
13, Private, HS-grad,10, Never-married, Other-service, Husband, White, Male, <=50K
51, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
54, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
56, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
35, Private, HS-grad,9, Never-married, Other-service, Husband, Black, Female, >50K
23, Local-gov, Some-college,10, Never-married, Craft-repair, Husband, White, Male, <=50K
33, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
61, Self-emp-not-inc, HS-grad,4, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
14, Private, 10th,12, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
21, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
22, Private, HS-grad,9, Never-married, Other-service, Wife, White, Female, <=50K
27, Private, Prof-school,6, Divorced, Craft-repair, Unmarried, White, Male, <=50K
63, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
29, Private, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male, <=50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
48, Private, 11th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
52, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, >50K
53, Local-gov, Prof-school,9, Divorced, ?, Unmarried, White, Female, >50K
26, Local-gov, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
50, Private, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
23, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
57, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
24, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
39, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
47, Private, Some-college,10, Never-married, Craft-repair, Husband, White, Male, >50K
