age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
35, Private, Assoc-voc,11, Never-married, Other-service, Unmarried, White, Female, <=50K
20, Private, 10th,6, Never-married, Sales, Not-in-family, Other, Male, <=50K
24, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, <=50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
37, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female, <=50K
60, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
29, Local-gov, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female, <=50K
31, Self-emp-not-inc, Assoc-voc,11, Divorced, Craft-repair, Own-child, White, Male, <=50K
38, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
26, Self-emp-not-inc, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
64, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
46, Private, Assoc-voc,11, Divorced, Protective-serv, Not-in-family, Black, Male, <=50K
69, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
48, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female, <=50K
46, Private, HS-grad,9, Divorced, Sales, Other-relative, White, Female, <=50K
42, Private, Bachelors,13, Divorced, Sales, Not-in-family, White, Male, <=50K
39, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female, >50K
50, Federal-gov, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
24, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
30, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, Other-relative, White, Female, >50K
39, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
29, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
23, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Female, <=50K
21, ?, Assoc-voc,11, Never-married, ?, Not-in-family, White, Male, <=50K
32, Private, 10th,6, Separated, Craft-repair, Not-in-family, White, Male, <=50K
69, Self-emp-inc, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
55, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Male, <=50K
41, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, <=50K
44, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
18, Private, 11th,7, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
74, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
40, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
27, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
75, ?, 9th,5, Married-civ-spouse, ?, Husband, Black, Male, <=50K
55, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
52, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, <=50K
54, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female, <=50K
36, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male, <=50K
76, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male, <=50K
26, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female, <=50K
18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male, <=50K
38, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
50, Private, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
19, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
57, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
20, Private, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male, <=50K
27, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
31, Self-emp-not-inc, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male, <=50K
60, Private, 5th-6th,3, Divorced, Machine-op-inspct, Not-in-family, White, Female, <=50K
52, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female, <=50K
61, Private, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
57, Self-emp-not-inc, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male, >50K
19, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
59, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male, <=50K
34, Self-emp-not-inc, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, >50K
31, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, >50K
42, Private, HS-grad,9, Divorced, Protective-serv, Not-in-family, Black, Male, <=50K
70, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
47, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, >50K
47, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
29, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
27, Private, 11th,7, Never-married, Handlers-cleaners, Other-relative, Black, Male, <=50K
25, Private, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female, <=50K
51, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
28, Private, HS-grad,9, Never-married, Other-service, Own-child, Black, Female, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
36, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
54, ?, Masters,14, Never-married, ?, Not-in-family, White, Female, <=50K
46, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
52, Private, Assoc-voc,11, Separated, Other-service, Unmarried, White, Female, <=50K
65, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
43, Private, Assoc-voc,11, Divorced, Machine-op-inspct, Not-in-family, White, Male, <=50K
41, Local-gov, HS-grad,9, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female, <=50K
34, Private, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Female, <=50K
47, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
49, Federal-gov, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male, >50K
21, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female, <=50K
20, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female, <=50K
18, Local-gov, 12th,8, Never-married, Protective-serv, Own-child, White, Male, <=50K
27, Private, Some-college,10, Never-married, Sales, Not-in-family, Black, Male, <=50K
34, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
38, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
24, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
34, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
27, Federal-gov, HS-grad,9, Separated, Exec-managerial, Unmarried, Black, Female, <=50K
63, Private, Assoc-voc,11, Widowed, Adm-clerical, Unmarried, White, Female, <=50K
34, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, >50K
25, Private, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Male, <=50K
54, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Male, <=50K
19, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
35, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female, <=50K
24, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
26, Private, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, <=50K
59, Local-gov, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
43, Private, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
51, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, <=50K
27, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Other, Female, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
25, Private, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male, <=50K
55, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
22, Local-gov, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
58, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, <=50K
43, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female, <=50K
39, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female, >50K
40, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female, <=50K
46, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
54, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, <=50K
19, Private, Some-college,10, Never-married, Sales, Own-child, Black, Male, <=50K
24, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
53, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
24, State-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
29, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male, <=50K
56, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
54, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, >50K
21, ?, Some-college,10, Never-married, ?, Not-in-family, White, Female, <=50K
34, Private, 9th,5, Separated, Craft-repair, Not-in-family, White, Male, <=50K
56, Private, 11th,7, Divorced, Machine-op-inspct, Not-in-family, White, Female, <=50K
34, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
19, Private, 10th,6, Never-married, Sales, Unmarried, Black, Female, <=50K
32, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
67, ?, Masters,14, Married-civ-spouse, ?, Husband, Black, Male, >50K
47, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
40, Private, 1st-4th,2, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female, <=50K
28, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
57, Private, 1st-4th,2, Divorced, Craft-repair, Unmarried, White, Male, <=50K
51, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
26, ?, 11th,7, Never-married, ?, Not-in-family, White, Female, <=50K
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, <=50K
33, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
46, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
50, Private, HS-grad,9, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, <=50K
33, Private, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, <=50K
77, Self-emp-not-inc, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
39, Private, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Male, >50K
67, ?, HS-grad,9, Widowed, ?, Unmarried, White, Male, <=50K
35, Private, Assoc-acdm,12, Divorced, Handlers-cleaners, Unmarried, White, Female, <=50K
23, Private, 10th,6, Never-married, Craft-repair, Own-child, Black, Female, <=50K
37, Private, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female, >50K
41, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
60, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
32, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
56, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male, <=50K
45, State-gov, Assoc-voc,11, Divorced, Tech-support, Unmarried, White, Female, <=50K
24, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, >50K
18, Private, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, Other, Male, <=50K
21, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
23, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female, <=50K
45, State-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
18, Private, 11th,7, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female, <=50K
25, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male, <=50K
31, State-gov, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
19, Private, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
74, Private, Prof-school,15, Widowed, Adm-clerical, Not-in-family, Black, Female, <=50K
27, Private, 5th-6th,3, Never-married, Transport-moving, Not-in-family, White, Male, <=50K
23, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
31, Private, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male, >50K
40, Self-emp-inc, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
41, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
25, Private, Masters,14, Never-married, Sales, Not-in-family, White, Male, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, <=50K
24, Private, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
42, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
45, Self-emp-not-inc, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
52, Federal-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
34, Private, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
32, Private, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
42, Federal-gov, 11th,7, Never-married, Tech-support, Not-in-family, White, Male, <=50K
32, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
40, ?, Some-college,10, Married-civ-spouse, ?, Wife, White, Female, <=50K
55, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
66, ?, 11th,7, Never-married, ?, Not-in-family, White, Male, <=50K
52, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
21, State-gov, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female, >50K
52, ?, Assoc-voc,11, Married-civ-spouse, ?, Husband, White, Male, >50K
28, Private, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Female, <=50K
27, Self-emp-not-inc, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
42, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, <=50K
