Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
16,175,65,M,1988,Summer,Seoul,Fencing,Thanks,1,2
20,188,105,M,2004,Summer,Athina,Athletics,Thanks,1,1
21,170,68,M,1980,Summer,Moskva,Football,Thanks,1,1
25,168,60,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
24,165,70,M,1992,Summer,Barcelona,Cycling,Thanks,1,2
40,174,74,M,2012,Summer,London,Shooting,Thanks,1,1
14,165,65,M,1984,Summer,Los Angeles,Diving,Thanks,1,1
18,165,65,M,1988,Summer,Seoul,Diving,Thanks,1,1
33,170,75,M,1980,Summer,Moskva,Football,Thanks,1,1
18,182,75,M,2000,Summer,Sydney,Football,Thanks,1,1
33,194,73,M,2016,Summer,Rio de Janeiro,Equestrianism,Thanks,1,2
26,175,75,M,2008,Summer,Beijing,Athletics,Thanks,1,1
17,173,70,M,1980,Summer,Moskva,Fencing,Thanks,1,2
21,173,70,M,1984,Summer,Los Angeles,Fencing,Thanks,1,2
19,178,78,M,1984,Summer,Los Angeles,Judo,Thanks,1,1
22,170,70,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
28,170,82,M,1972,Summer,Munich,Athletics,Thanks,1,1
33,180,73,M,1984,Summer,Los Angeles,Shooting,Thanks,1,1
21,175,71,M,1992,Summer,Barcelona,Football,Thanks,1,1
23,185,65,M,2008,Summer,Beijing,Athletics,Thanks,1,1
20,170,65,M,2000,Summer,Sydney,Athletics,Thanks,1,1
18,170,65,M,2000,Summer,Sydney,Athletics,Thanks,1,3
22,170,65,M,2004,Summer,Athina,Athletics,Thanks,1,3
17,155,45,F,2008,Summer,Beijing,Athletics,Thanks,1,1
19,182,72,M,1988,Summer,Seoul,Athletics,Thanks,1,1
23,182,72,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
27,176,67,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
28,186,100,M,1976,Summer,Montreal,Athletics,Thanks,1,1
19,178,72,M,1984,Summer,Los Angeles,Fencing,Thanks,1,1
20,195,102,M,2004,Summer,Athina,Athletics,Thanks,1,1
24,195,102,M,2008,Summer,Beijing,Athletics,Thanks,1,1
28,195,102,M,2012,Summer,London,Athletics,Thanks,1,1
22,180,113,M,1976,Summer,Montreal,Athletics,Thanks,1,1
26,180,113,M,1980,Summer,Moskva,Athletics,Thanks,1,1
34,180,113,M,1988,Summer,Seoul,Athletics,Thanks,1,1
29,185,87,M,1968,Summer,Mexico City,Shooting,Thanks,1,1
33,185,87,M,1972,Summer,Munich,Shooting,Thanks,1,1
28,164,60,M,2008,Summer,Beijing,Wrestling,Thanks,1,1
32,164,60,M,2012,Summer,London,Wrestling,Thanks,1,1
29,175,64,M,1972,Summer,Munich,Athletics,Thanks,1,1
29,169,71,M,1972,Summer,Munich,Weightlifting,Thanks,1,1
33,169,71,M,1976,Summer,Montreal,Weightlifting,Thanks,1,1
20,178,68,M,2016,Summer,Rio de Janeiro,Football,Thanks,1,1
21,181,72,M,2012,Summer,London,Fencing,Thanks,1,1
25,181,72,M,2016,Summer,Rio de Janeiro,Fencing,Thanks,1,1
21,189,84,M,2012,Summer,London,Football,Thanks,1,1
23,176,92,M,1988,Summer,Seoul,Wrestling,Thanks,1,1
22,164,55,F,2008,Summer,Beijing,Sailing,Thanks,1,1
26,164,55,F,2012,Summer,London,Sailing,Gold,1,1
30,164,55,F,2016,Summer,Rio de Janeiro,Sailing,Thanks,1,1
25,175,71,M,1936,Summer,Berlin,Football,Thanks,1,1
33,176,74,M,1964,Summer,Tokyo,Basketball,Silver,1,1
24,175,78,M,2002,Winter,Salt Lake City,Skeleton,Thanks,1,1
21,193,89,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
24,160,55,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
22,163,54,F,1976,Summer,Montreal,Athletics,Thanks,1,3
26,163,54,F,1980,Summer,Moskva,Athletics,Thanks,1,3
24,179,77,F,1988,Summer,Seoul,Athletics,Thanks,1,1
28,179,77,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
24,173,71,M,1998,Winter,Nagano,Alpine Skiing,Thanks,1,1
25,173,71,M,2002,Winter,Salt Lake City,Alpine Skiing,Thanks,1,1
20,168,55,M,1964,Summer,Tokyo,Hockey,Thanks,1,1
24,168,55,M,1968,Summer,Mexico City,Hockey,Thanks,1,1
21,169,64,F,2000,Summer,Sydney,Football,Thanks,1,1
25,169,64,F,2004,Summer,Athina,Football,Thanks,1,1
22,176,67,M,1972,Summer,Munich,Athletics,Thanks,1,2
28,178,72,M,1912,Summer,Stockholm,Fencing,Thanks,1,3
54,186,98,M,1984,Summer,Los Angeles,Shooting,Thanks,1,1
23,154,52,M,1972,Summer,Munich,Wrestling,Silver,1,1
16,182,71,F,2012,Summer,London,Athletics,Thanks,1,1
26,170,62,M,1968,Summer,Mexico City,Wrestling,Thanks,1,1
30,170,62,M,1972,Summer,Munich,Wrestling,Thanks,1,1
28,172,70,M,2000,Summer,Sydney,Hockey,Thanks,1,1
32,172,70,M,2004,Summer,Athina,Hockey,Thanks,1,1
24,194,84,M,1976,Summer,Montreal,Volleyball,Thanks,1,1
27,170,80,M,2000,Summer,Sydney,Athletics,Thanks,1,1
26,168,63,M,1988,Summer,Seoul,Athletics,Thanks,1,2
22,173,69,M,1996,Summer,Atlanta,Hockey,Thanks,1,1
26,172,73,M,1956,Summer,Melbourne,Hockey,Silver,1,1
30,172,73,M,1960,Summer,Roma,Hockey,Gold,1,1
27,174,74,M,1996,Summer,Atlanta,Shooting,Thanks,1,1
19,185,85,M,1992,Summer,Barcelona,Tennis,Thanks,1,1
27,185,85,M,2000,Summer,Sydney,Tennis,Thanks,1,1
28,179,58,F,2012,Summer,London,Athletics,Thanks,1,1
32,179,58,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,174,70,M,2016,Summer,Rio de Janeiro,Table Tennis,Thanks,1,1
20,170,67,M,2012,Summer,London,Table Tennis,Thanks,1,1
24,170,67,M,2016,Summer,Rio de Janeiro,Table Tennis,Thanks,1,1
22,178,57,M,2012,Summer,London,Athletics,Thanks,1,1
24,177,78,M,2004,Summer,Athina,Athletics,Thanks,1,1
25,160,52,M,1972,Summer,Munich,Wrestling,Thanks,1,1
29,186,76,M,1976,Summer,Montreal,Canoeing,Thanks,1,1
24,176,70,M,1912,Summer,Stockholm,Cycling,Thanks,1,3
32,176,70,M,1920,Summer,Antwerpen,Cycling,Thanks,1,3
23,172,65,M,1960,Summer,Roma,Athletics,Thanks,1,1
19,170,57,M,1964,Summer,Tokyo,Wrestling,Thanks,1,1
23,170,57,M,1968,Summer,Mexico City,Wrestling,Thanks,1,1
24,171,60,M,1980,Summer,Moskva,Boxing,Thanks,1,1
20,158,50,F,1972,Summer,Munich,Athletics,Thanks,1,3
18,174,55,M,1968,Summer,Mexico City,Swimming,Thanks,1,4
33,174,74,M,1948,Summer,London,Shooting,Thanks,1,1
18,177,70,M,1964,Summer,Tokyo,Swimming,Thanks,1,5
22,177,70,M,1968,Summer,Mexico City,Swimming,Thanks,1,5
26,158,60,M,1960,Summer,Roma,Weightlifting,Thanks,1,2
30,158,60,M,1964,Summer,Tokyo,Weightlifting,Thanks,1,2
34,158,60,M,1968,Summer,Mexico City,Weightlifting,Thanks,1,2
24,181,75,M,1972,Summer,Munich,Water Polo,Thanks,1,1
19,180,67,M,1932,Summer,Los Angeles,Athletics,Thanks,1,1
17,170,68,M,1968,Winter,Grenoble,Alpine Skiing,Thanks,1,1
28,172,59,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
25,190,81,M,1992,Summer,Barcelona,Basketball,Silver,1,1
29,190,81,M,1996,Summer,Atlanta,Basketball,Thanks,1,1
24,188,84,M,1968,Summer,Mexico City,Basketball,Thanks,1,1
24,152,45,F,2008,Summer,Beijing,Athletics,Thanks,1,1
24,173,62,M,2016,Summer,Rio de Janeiro,Cycling,Thanks,1,2
24,185,82,M,1936,Summer,Berlin,Rowing,Thanks,1,1
16,175,72,M,2008,Summer,Beijing,Swimming,Thanks,1,1
26,184,87,M,1988,Summer,Seoul,Rowing,Thanks,1,1
25,182,83,M,1988,Summer,Seoul,Rowing,Thanks,1,1
19,185,80,M,1988,Summer,Seoul,Swimming,Thanks,1,2
25,176,67,M,1948,Summer,London,Athletics,Thanks,1,1
24,188,110,M,2016,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
30,187,97,M,1998,Winter,Nagano,Bobsleigh,Thanks,1,1
19,181,107,M,1956,Summer,Melbourne,Athletics,Thanks,1,1
22,181,107,M,1960,Summer,Roma,Athletics,Thanks,1,1
23,186,73,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
27,185,90,M,2004,Summer,Athina,Judo,Thanks,1,1
31,185,90,M,2008,Summer,Beijing,Judo,Thanks,1,1
25,178,67,M,2016,Summer,Rio de Janeiro,Triathlon,Thanks,1,1
25,174,66,M,2004,Summer,Athina,Judo,Thanks,1,1
27,180,76,M,1988,Summer,Seoul,Athletics,Thanks,1,3
35,180,76,M,1996,Summer,Atlanta,Athletics,Thanks,1,3
22,182,85,M,1994,Winter,Lillehammer,Ice Hockey,Bronze,1,1
30,174,67,M,1960,Winter,Squaw Valley,Cross Country Skiing,Thanks,1,3
23,166,55,F,2012,Summer,London,Athletics,Thanks,1,1
23,178,70,F,1992,Summer,Barcelona,Swimming,Thanks,1,2
63,174,74,M,1952,Summer,Helsinki,Shooting,Thanks,1,1
28,179,87,M,1968,Summer,Mexico City,Shooting,Thanks,1,1
26,176,67,M,1924,Summer,Paris,Athletics,Thanks,1,1
31,185,105,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
23,174,66,M,1988,Summer,Seoul,Cycling,Thanks,1,1
21,168,60,F,1968,Summer,Mexico City,Athletics,Thanks,1,1
29,168,64,M,1960,Summer,Roma,Cycling,Thanks,1,2
27,185,78,M,1968,Summer,Mexico City,Wrestling,Thanks,1,1
23,170,66,M,2012,Summer,London,Football,Thanks,1,1
28,169,57,F,2000,Summer,Sydney,Athletics,Thanks,1,1
24,176,70,M,1948,Summer,London,Cycling,Thanks,1,1
22,202,87,M,2016,Summer,Rio de Janeiro,Taekwondo,Thanks,1,1
30,176,76,M,1968,Summer,Mexico City,Fencing,Thanks,1,1
27,190,85,M,1936,Summer,Berlin,Basketball,Thanks,1,1
24,176,70,M,1906,Summer,Athina,Cycling,Thanks,1,4
22,190,77,M,1948,Summer,London,Athletics,Thanks,1,1
28,176,70,M,1936,Summer,Berlin,Football,Thanks,1,1
25,179,80,M,1968,Summer,Mexico City,Sailing,Bronze,1,2
33,179,80,M,1976,Summer,Montreal,Sailing,Thanks,1,2
27,187,84,M,1988,Winter,Calgary,Cross Country Skiing,Thanks,1,5
31,187,84,M,1992,Winter,Albertville,Cross Country Skiing,Silver,1,5
33,187,84,M,1994,Winter,Lillehammer,Cross Country Skiing,Bronze,1,5
37,187,84,M,1998,Winter,Nagano,Cross Country Skiing,Thanks,1,5
41,178,72,M,1920,Summer,Antwerpen,Fencing,Thanks,1,3
45,178,72,M,1924,Summer,Paris,Fencing,Thanks,1,3
49,178,72,M,1928,Summer,Amsterdam,Fencing,Thanks,1,3
33,176,73,M,1984,Summer,Los Angeles,Equestrianism,Thanks,1,2
45,176,73,M,1996,Summer,Atlanta,Equestrianism,Thanks,1,2
36,174,65,M,2016,Summer,Rio de Janeiro,Equestrianism,Thanks,1,2
23,167,64,M,2004,Summer,Athina,Judo,Thanks,1,1
27,167,64,M,2008,Summer,Beijing,Judo,Thanks,1,1
25,165,68,M,1960,Summer,Roma,Athletics,Thanks,1,1
26,180,70,M,1920,Summer,Antwerpen,Tennis,Bronze,1,1
25,160,52,M,1968,Summer,Mexico City,Wrestling,Thanks,1,1
31,172,67,M,2012,Summer,London,Cycling,Thanks,1,2
35,172,67,M,2016,Summer,Rio de Janeiro,Cycling,Thanks,1,2
28,172,66,M,1928,Summer,Amsterdam,Athletics,Thanks,1,1
24,192,156,M,2012,Summer,London,Weightlifting,Bronze,1,1
23,182,75,M,2000,Summer,Sydney,Football,Silver,1,1
33,186,87,M,1998,Winter,Nagano,Ice Hockey,Thanks,1,1
26,172,62,F,2012,Summer,London,Basketball,Thanks,1,1
30,172,62,F,2016,Summer,Rio de Janeiro,Basketball,Thanks,1,1
24,172,56,M,1988,Summer,Seoul,Athletics,Thanks,1,1
20,184,75,M,1984,Summer,Los Angeles,Cycling,Bronze,1,1
29,170,67,M,1952,Summer,Helsinki,Canoeing,Thanks,1,1
21,192,82,M,1968,Summer,Mexico City,Water Polo,Thanks,1,1
25,192,82,M,1972,Summer,Munich,Water Polo,Thanks,1,1
29,192,82,M,1976,Summer,Montreal,Water Polo,Silver,1,1
33,192,82,M,1980,Summer,Moskva,Water Polo,Thanks,1,1
24,187,76,M,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,1
24,179,68,M,1976,Summer,Montreal,Hockey,Thanks,1,1
24,175,76,M,1900,Summer,Paris,Rugby,Gold,1,1
29,179,74,M,1900,Summer,Paris,Sailing,Thanks,1,2
21,185,75,M,1964,Summer,Tokyo,Football,Thanks,1,1
23,172,63,M,1920,Summer,Antwerpen,Boxing,Thanks,1,1
26,185,70,M,1996,Summer,Atlanta,Equestrianism,Thanks,1,2
38,185,70,M,2008,Summer,Beijing,Equestrianism,Thanks,1,2
25,174,70,F,2016,Summer,Rio de Janeiro,Rowing,Thanks,1,1
18,182,75,M,1960,Summer,Roma,Football,Bronze,1,1
23,175,71,M,1908,Summer,London,Football,Thanks,1,1
23,178,70,F,1952,Summer,Helsinki,Swimming,Thanks,1,1
26,164,58,M,1936,Summer,Berlin,Gymnastics,Thanks,1,8
19,195,81,M,2000,Summer,Sydney,Boxing,Thanks,1,1
23,185,77,M,1972,Summer,Munich,Canoeing,Thanks,1,1
29,186,90,M,1998,Winter,Nagano,Luge,Thanks,1,1
33,186,90,M,2002,Winter,Salt Lake City,Luge,Thanks,1,1
25,177,65,M,1924,Winter,Chamonix,Ski Jumping,Thanks,1,1
30,200,89,M,1992,Summer,Barcelona,Volleyball,Thanks,1,1
25,189,78,M,2004,Summer,Athina,Triathlon,Thanks,1,1
29,189,78,M,2008,Summer,Beijing,Triathlon,Thanks,1,1
32,155,47,F,2006,Winter,Torino,Biathlon,Thanks,1,3
24,183,70,M,1988,Summer,Seoul,Hockey,Thanks,1,1
37,165,59,F,2008,Summer,Beijing,Equestrianism,Thanks,1,1
41,165,59,F,2012,Summer,London,Equestrianism,Thanks,1,1
23,165,55,F,2016,Summer,Rio de Janeiro,Hockey,Thanks,1,1
23,163,55,F,1972,Summer,Munich,Gymnastics,Thanks,1,6
25,174,75,M,1960,Winter,Squaw Valley,Alpine Skiing,Thanks,1,3
29,174,75,M,1964,Winter,Innsbruck,Alpine Skiing,Thanks,1,3
23,176,67,M,1948,Summer,London,Athletics,Thanks,1,2
20,175,71,M,1992,Summer,Barcelona,Football,Thanks,1,1
21,178,70,M,1906,Summer,Athina,Swimming,Thanks,1,2
30,185,87,M,1972,Summer,Munich,Judo,Thanks,1,1
29,179,90,F,2012,Summer,London,Handball,Bronze,1,1
33,179,90,F,2016,Summer,Rio de Janeiro,Handball,Thanks,1,1
23,174,72,M,1976,Summer,Montreal,Football,Thanks,1,1
19,180,82,M,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Thanks,1,1
24,176,70,M,1984,Summer,Los Angeles,Cycling,Thanks,1,1
26,175,71,M,1952,Summer,Helsinki,Football,Thanks,1,1
30,164,58,M,1920,Summer,Antwerpen,Gymnastics,Gold,1,1
16,170,75,M,1994,Winter,Lillehammer,Alpine Skiing,Thanks,1,3
32,170,75,M,2010,Winter,Vancouver,Alpine Skiing,Thanks,1,3
26,177,67,M,1948,Summer,London,Athletics,Thanks,1,2
30,177,67,M,1952,Summer,Helsinki,Athletics,Thanks,1,2
26,170,60,F,1972,Summer,Munich,Athletics,Thanks,1,1
23,167,60,F,1996,Summer,Atlanta,Diving,Thanks,1,1
25,190,83,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
23,176,75,M,2012,Summer,London,Football,Thanks,1,1
25,176,67,M,1924,Summer,Paris,Athletics,Thanks,1,1
20,180,83,M,1968,Summer,Mexico City,Rowing,Bronze,1,1
24,180,83,M,1972,Summer,Munich,Rowing,Thanks,1,1
22,172,63,M,1952,Summer,Helsinki,Boxing,Thanks,1,1
22,188,74,M,1992,Summer,Barcelona,Swimming,Thanks,1,2
31,190,87,M,1980,Summer,Moskva,Handball,Thanks,1,1
19,165,66,M,2008,Summer,Beijing,Wrestling,Gold,1,2
27,165,66,M,2016,Summer,Rio de Janeiro,Wrestling,Thanks,1,2
22,179,77,M,1952,Summer,Helsinki,Canoeing,Thanks,1,1
17,178,61,M,1998,Winter,Nagano,Ski Jumping,Thanks,1,3
21,178,61,M,2002,Winter,Salt Lake City,Ski Jumping,Thanks,1,3
25,178,61,M,2006,Winter,Torino,Ski Jumping,Thanks,1,3
26,175,71,M,1952,Summer,Helsinki,Football,Thanks,1,1
47,162,70,M,1960,Summer,Roma,Shooting,Thanks,1,1
21,183,91,M,2004,Summer,Athina,Boxing,Thanks,1,1
26,175,70,M,2016,Summer,Rio de Janeiro,Tennis,Thanks,1,1
22,183,89,M,2006,Winter,Torino,Alpine Skiing,Thanks,1,3
25,185,82,M,1924,Summer,Paris,Rowing,Bronze,1,2
20,175,71,M,1928,Summer,Amsterdam,Football,Thanks,1,1
25,187,100,M,1972,Summer,Munich,Wrestling,Thanks,1,1
29,187,100,M,1976,Summer,Montreal,Wrestling,Thanks,1,1
21,193,93,M,2002,Winter,Salt Lake City,Luge,Thanks,1,1
25,193,93,M,2006,Winter,Torino,Luge,Thanks,1,1
35,172,74,M,1960,Summer,Roma,Shooting,Thanks,1,1
40,172,74,M,1964,Summer,Tokyo,Shooting,Thanks,1,1
35,178,87,M,1960,Summer,Roma,Wrestling,Thanks,1,1
28,181,72,M,2002,Winter,Salt Lake City,Alpine Skiing,Thanks,1,2
36,181,72,M,2010,Winter,Vancouver,Alpine Skiing,Thanks,1,2
21,190,85,M,1952,Summer,Helsinki,Basketball,Thanks,1,1
21,190,85,M,1948,Summer,London,Basketball,Thanks,1,1
26,180,71,M,2008,Summer,Beijing,Sailing,Thanks,1,2
34,180,71,M,2016,Summer,Rio de Janeiro,Sailing,Thanks,1,2
21,183,62,F,1992,Summer,Barcelona,Badminton,Thanks,1,2
17,165,57,F,1980,Winter,Lake Placid,Speed Skating,Bronze,1,3
21,175,64,F,1992,Winter,Albertville,Cross Country Skiing,Thanks,1,6
23,175,64,F,1994,Winter,Lillehammer,Cross Country Skiing,Thanks,1,6
27,175,64,F,1998,Winter,Nagano,Cross Country Skiing,Thanks,1,6
31,175,64,F,2002,Winter,Salt Lake City,Cross Country Skiing,Thanks,1,6
23,178,72,M,1948,Summer,London,Fencing,Thanks,1,2
32,181,67,M,1968,Summer,Mexico City,Sailing,Thanks,1,1
36,181,67,M,1972,Summer,Munich,Sailing,Thanks,1,1
39,181,67,M,1976,Summer,Montreal,Sailing,Gold,1,1
34,173,66,F,1952,Winter,Oslo,Cross Country Skiing,Thanks,1,1
35,175,72,M,1976,Winter,Innsbruck,Ice Hockey,Thanks,1,1
25,176,67,M,1928,Summer,Amsterdam,Athletics,Thanks,1,1
21,185,81,M,2000,Summer,Sydney,Football,Thanks,1,1
16,168,57,F,1952,Winter,Oslo,Figure Skating,Silver,1,1
20,168,57,F,1956,Winter,Cortina d'Ampezzo,Figure Skating,Gold,1,1
23,191,79,M,1936,Summer,Berlin,Athletics,Silver,1,1
23,183,76,F,2012,Summer,London,Rowing,Thanks,1,1
24,181,87,M,1960,Summer,Roma,Wrestling,Bronze,1,1
32,178,103,M,1960,Summer,Roma,Athletics,Thanks,1,1
25,172,85,M,2016,Summer,Rio de Janeiro,Rugby Sevens,Thanks,1,1
19,181,84,M,1988,Summer,Seoul,Swimming,Thanks,1,2
32,185,92,M,1952,Summer,Helsinki,Sailing,Thanks,1,1
36,185,92,M,1956,Summer,Melbourne,Sailing,Thanks,1,1
40,185,92,M,1960,Summer,Roma,Sailing,Thanks,1,1
48,185,92,M,1968,Summer,Mexico City,Sailing,Thanks,1,1
24,172,57,F,1936,Summer,Berlin,Athletics,Thanks,1,2
23,179,74,M,1988,Summer,Seoul,Sailing,Thanks,1,1
23,170,57,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
16,164,51,F,1988,Summer,Seoul,Diving,Thanks,1,4
20,164,51,F,1992,Summer,Barcelona,Diving,Thanks,1,4
24,164,51,F,1996,Summer,Atlanta,Diving,Thanks,1,4
28,164,51,F,2000,Summer,Sydney,Diving,Thanks,1,4
20,170,64,M,1984,Summer,Los Angeles,Cycling,Thanks,1,2
23,190,76,M,1976,Summer,Montreal,Basketball,Thanks,1,1
19,180,71,M,1936,Summer,Berlin,Football,Thanks,1,1
27,170,59,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
31,170,59,M,1988,Summer,Seoul,Athletics,Thanks,1,1
22,175,71,M,1936,Summer,Berlin,Football,Thanks,1,1
21,176,70,M,1968,Summer,Mexico City,Cycling,Thanks,1,3
25,176,70,M,1972,Summer,Munich,Cycling,Thanks,1,3
27,176,70,M,1976,Summer,Montreal,Cycling,Thanks,1,1
20,163,56,F,2012,Summer,London,Athletics,Thanks,1,1
23,184,80,M,1980,Summer,Moskva,Water Polo,Thanks,1,1
22,176,67,M,1924,Summer,Paris,Athletics,Thanks,1,1
22,169,47,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,170,68,F,2002,Winter,Salt Lake City,Skeleton,Thanks,1,1
28,170,68,F,2006,Winter,Torino,Skeleton,Thanks,1,1
29,176,70,M,2012,Summer,London,Cycling,Thanks,1,1
27,180,73,M,1996,Summer,Atlanta,Shooting,Thanks,1,1
27,185,82,M,2012,Summer,London,Athletics,Thanks,1,1
22,182,73,M,1960,Summer,Roma,Rowing,Thanks,1,1
19,169,69,F,2002,Winter,Salt Lake City,Alpine Skiing,Thanks,1,5
23,169,69,F,2006,Winter,Torino,Alpine Skiing,Thanks,1,5
27,169,69,F,2010,Winter,Vancouver,Alpine Skiing,Thanks,1,5
31,169,69,F,2014,Winter,Sochi,Alpine Skiing,Thanks,1,5
19,193,80,M,1984,Summer,Los Angeles,Swimming,Thanks,1,2
18,168,57,F,2014,Winter,Sochi,Freestyle Skiing,Thanks,1,1
27,192,92,M,1992,Summer,Barcelona,Sailing,Thanks,1,1
27,190,75,M,1996,Summer,Atlanta,Cycling,Thanks,1,1
32,190,75,M,2000,Summer,Sydney,Cycling,Thanks,1,1
30,183,76,M,1996,Summer,Atlanta,Football,Bronze,1,1
20,183,63,M,1976,Summer,Montreal,Boxing,Silver,1,2
24,183,63,M,1980,Summer,Moskva,Boxing,Gold,1,2
32,177,70,M,1968,Summer,Mexico City,Wrestling,Thanks,1,2
30,186,81,M,1968,Summer,Mexico City,Boxing,Thanks,1,1
22,156,52,F,1968,Summer,Mexico City,Gymnastics,Thanks,1,6
23,213,98,M,1992,Summer,Barcelona,Basketball,Thanks,1,1
28,173,62,F,2000,Summer,Sydney,Athletics,Thanks,1,1
31,173,62,F,2004,Summer,Athina,Athletics,Thanks,1,1
35,173,62,F,2008,Summer,Beijing,Athletics,Thanks,1,1
39,173,62,F,2012,Summer,London,Athletics,Thanks,1,1
23,172,68,F,2012,Summer,London,Sailing,Thanks,1,1
21,168,60,M,1988,Summer,Seoul,Cycling,Thanks,1,1
26,175,62,M,2008,Summer,Beijing,Cycling,Thanks,1,1
24,174,74,M,2008,Summer,Beijing,Wrestling,Thanks,1,2
28,174,74,M,2012,Summer,London,Wrestling,Thanks,1,2
40,179,69,M,1972,Summer,Munich,Archery,Thanks,1,1
43,182,90,M,1924,Winter,Chamonix,Bobsleigh,Thanks,1,1
26,161,53,M,1964,Summer,Tokyo,Athletics,Thanks,1,1
34,161,53,M,1972,Summer,Munich,Athletics,Thanks,1,1
19,170,80,F,1996,Summer,Atlanta,Archery,Thanks,1,2
24,176,70,M,1920,Summer,Antwerpen,Cycling,Thanks,1,3
24,176,70,M,1924,Summer,Paris,Cycling,Silver,1,3
24,168,70,M,1996,Summer,Atlanta,Weightlifting,Thanks,1,1
20,173,66,M,1992,Winter,Albertville,Cross Country Skiing,Thanks,1,3
21,173,66,F,1992,Winter,Albertville,Cross Country Skiing,Thanks,1,4
28,172,64,M,1968,Summer,Mexico City,Athletics,Thanks,1,1
25,190,91,M,2004,Summer,Athina,Volleyball,Thanks,1,1
22,177,75,M,1928,Summer,Amsterdam,Athletics,Gold,1,1
20,180,74,M,1976,Summer,Montreal,Canoeing,Thanks,1,2
24,180,74,M,1980,Summer,Moskva,Canoeing,Thanks,1,2
24,183,75,F,2016,Summer,Rio de Janeiro,Rowing,Thanks,1,1
17,170,59,F,1952,Summer,Helsinki,Swimming,Thanks,1,2
22,173,66,M,1952,Winter,Oslo,Cross Country Skiing,Thanks,1,3
26,173,66,M,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Thanks,1,3
26,170,70,M,1992,Winter,Albertville,Freestyle Skiing,Thanks,1,1
25,167,60,M,1908,Summer,London,Diving,Thanks,1,1
29,188,71,M,2016,Summer,Rio de Janeiro,Rowing,Thanks,1,1
22,186,62,F,2000,Summer,Sydney,Athletics,Thanks,1,1
48,175,76,M,1928,Summer,Amsterdam,Art Competitions,Thanks,1,1
26,167,64,M,2008,Summer,Beijing,Diving,Thanks,1,1
19,173,69,M,1980,Summer,Moskva,Cycling,Thanks,1,2
23,173,69,M,1984,Summer,Los Angeles,Cycling,Thanks,1,2
27,173,69,M,1988,Summer,Seoul,Cycling,Thanks,1,2
31,180,67,M,1964,Summer,Tokyo,Hockey,Thanks,1,1
24,173,69,M,1996,Summer,Atlanta,Hockey,Thanks,1,1
25,177,72,M,1972,Summer,Munich,Athletics,Thanks,1,2
29,177,72,M,1976,Summer,Montreal,Athletics,Thanks,1,2
33,177,72,M,1980,Summer,Moskva,Athletics,Thanks,1,2
21,173,115,M,2000,Summer,Sydney,Weightlifting,Thanks,1,1
26,160,56,M,1988,Summer,Seoul,Weightlifting,Thanks,1,1
25,190,85,M,1948,Summer,London,Basketball,Thanks,1,1
19,184,75,M,2004,Summer,Athina,Hockey,Thanks,1,1
23,184,75,M,2008,Summer,Beijing,Hockey,Silver,1,1
27,184,75,M,2012,Summer,London,Hockey,Thanks,1,1
31,184,75,M,2016,Summer,Rio de Janeiro,Hockey,Thanks,1,1
22,181,85,M,1984,Summer,Los Angeles,Canoeing,Thanks,1,1
23,171,71,M,2004,Summer,Athina,Hockey,Thanks,1,1
27,171,71,M,2008,Summer,Beijing,Hockey,Silver,1,1
31,171,71,M,2012,Summer,London,Hockey,Thanks,1,1
15,177,65,F,1992,Summer,Barcelona,Swimming,Thanks,1,5
19,177,65,F,1996,Summer,Atlanta,Swimming,Thanks,1,5
35,174,74,M,1912,Summer,Stockholm,Shooting,Thanks,1,4
24,154,49,F,2012,Summer,London,Taekwondo,Thanks,1,1
22,171,58,F,2008,Summer,Beijing,Sailing,Thanks,1,2
26,171,58,F,2012,Summer,London,Sailing,Gold,1,2
30,171,58,F,2016,Summer,Rio de Janeiro,Sailing,Silver,1,2
26,172,63,F,1980,Summer,Moskva,Volleyball,Thanks,1,1
24,170,68,M,1968,Summer,Mexico City,Football,Thanks,1,1
26,180,81,M,2012,Summer,London,Athletics,Thanks,1,1
30,180,81,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
26,152,45,F,1988,Summer,Seoul,Table Tennis,Thanks,1,1
34,152,45,F,1996,Summer,Atlanta,Table Tennis,Thanks,1,1
24,200,130,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
